Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
PHL,1996-01-01,1996-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1996,1996,7021,Annual value,,26.216100000000001,X
PHL,1997-01-01,1997-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1997,1997,7021,Annual value,,29.470658333333301,X
PHL,1998-01-01,1998-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1998,1998,7021,Annual value,,40.893050000000002,X
PHL,1999-01-01,1999-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1999,1999,7021,Annual value,,39.088983333333303,X
PHL,2000-01-01,2000-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2000,2000,7021,Annual value,,44.192250000000001,X
PHL,2001-01-01,2001-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2001,2001,7021,Annual value,,50.992649999999998,X
PHL,2002-01-01,2002-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2002,2002,7021,Annual value,,51.603566666666701,X
PHL,2003-01-01,2003-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2003,2003,7021,Annual value,,54.203333333333298,X
PHL,2004-01-01,2004-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2004,2004,7021,Annual value,,56.039916666666699,X
PHL,2005-01-01,2005-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2005,2005,7021,Annual value,,55.085491666666698,X
PHL,2006-01-01,2006-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2006,2006,7021,Annual value,,51.314272500000001,X
PHL,2007-01-01,2007-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2007,2007,7021,Annual value,,46.148391177755002,X
PHL,2008-01-01,2008-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2008,2008,7021,Annual value,,44.323287609410002,X
PHL,2009-01-01,2009-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2009,2009,7021,Annual value,,47.679688453509101,X
PHL,2010-01-01,2010-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2010,2010,7021,Annual value,,45.109664180089602,X
PHL,2011-01-01,2011-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2011,2011,7021,Annual value,,43.313136923748800,X
PHL,2012-01-01,2012-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2012,2012,7021,Annual value,,42.228794734943399,X
PHL,2013-01-01,2013-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2013,2013,7021,Annual value,,42.446184830673999,X
PHL,2014-01-01,2014-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2014,2014,7021,Annual value,,44.395154304209697,X
PHL,2015-01-01,2015-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2015,2015,7021,Annual value,,45.502839942143098,X
PHL,2016-01-01,2016-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2016,2016,7021,Annual value,,47.492463858509907,X
PHL,2017-01-01,2017-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2017,2017,7021,Annual value,,50.403719793717698,X
PHL,2018-01-01,2018-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2018,2018,7021,Annual value,,52.661429953968302,X
PHL,2019-01-01,2019-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2019,2019,7021,Annual value,,51.795782651733298,X
PHL,2020-01-01,2020-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2020,2020,7021,Annual value,,49.624096002632797,X
PHL,2021-01-01,2021-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2021,2021,7021,Annual value,,49.254597728841198,X
PHL,2022-01-01,2022-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2022,2022,7021,Annual value,,54.477785837204998,X
PHL,2023-01-01,2023-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,2023,2023,7021,Annual value,,55.630363223193001,X
